atualizacao,codigo,link,prj_brazil,prj_instituicao,prj_titulo,prj_valor
220501,packard_220501_4_058,https://www.packard.org/grants-and-investments/grants-database/regents-of-the-university-of-california-at-berkeley-37/,N,berkeley,Regents of the University of California at Berkeley,"$255,000"
220501,packard_220501_4_059,https://www.packard.org/grants-and-investments/grants-database/meridian-institute-18/,N,merid,Meridian Institute,"$245,000"
220501,packard_220501_4_060,https://www.packard.org/grants-and-investments/grants-database/black-women-for-wellness/,N,Packard,Black Women for Wellness,"$200,000"
220501,packard_220501_4_061,https://www.packard.org/grants-and-investments/grants-database/san-francisco-foundation-6/,N,sff,San Francisco Foundation,"$100,000"
220501,packard_220501_4_062,https://www.packard.org/grants-and-investments/grants-database/universidad-santo-tomas/,N,Packard,Universidad Santo Tomas,"$120,000"
220501,packard_220501_4_063,https://www.packard.org/grants-and-investments/grants-database/environmental-defenders-limited/,N,watetezi,Environmental Defenders Limited,"$50,000"
220501,packard_220501_4_064,https://www.packard.org/grants-and-investments/grants-database/new-venture-fund-51/,N,newventurefund,New Venture Fund,"$750,000"
220501,packard_220501_4_065,https://www.packard.org/grants-and-investments/grants-database/united-way-worldwide-5/,N,unitedway,United Way Worldwide,"$750,000"
220430,patrickj_220430_4_000,https://www.markle.org/rework-america/skillful,Y,PATRICKJ,"Skillful LLC, a project of New Venture Fund","Amount &dollar;250,000"
220430,patrickj_220430_4_001,https://recainsa.org/,Y,PATRICKJ,RECAINSA,"Amount &dollar;90,000"
220430,patrickj_220430_4_002,https://wck.org/,Y,PATRICKJ,World Central Kitchen Incorporated,"Amount &dollar;500,000"
220430,patrickj_220430_4_003,https://www.thenewhumanitarian.org/,Y,PATRICKJ,The New Humanitarian,"Amount &dollar;500,000"
220430,patrickj_220430_4_004,https://teamrubiconusa.org/,Y,PATRICKJ,Team Rubicon,"Amount &dollar;500,000"
220430,patrickj_220430_4_005,https://www.thehopeprogram.org/,Y,PATRICKJ,"The HOPE Program, Inc.","Amount &dollar;250,000"
220430,patrickj_220430_4_006,https://www.homelessyouthalliance.org/,Y,PATRICKJ,"Homeless Youth Alliance, Inc.","Amount &dollar;250,000"
220430,patrickj_220430_4_007,https://www.gbfb.org/,Y,PATRICKJ,The Greater Boston Food Bank,"Amount &dollar;500,000"
220430,patrickj_220430_4_008,https://www.metrohousingboston.org/,Y,PATRICKJ,"Metropolitan Boston Housing Partnership, Inc.","Amount &dollar;250,000"
220430,patrickj_220430_4_009,https://refunite.org,Y,PATRICKJ,Refugees United Foundation USA,"Amount &dollar;250,000"
220329,pmangellfamfound_220329_4_000,http://pmangellfamfound.org/grants/a-red-orchid-theatre-4/,N,pmangellfamfound,A Red Orchid Theatre,$ 50000
220329,pmangellfamfound_220329_4_001,http://pmangellfamfound.org/grants/a-red-orchid-theatre-2/,N,pmangellfamfound,A Red Orchid Theatre,$ 1500000
220329,pmangellfamfound_220329_4_002,http://pmangellfamfound.org/grants/a-red-orchid-theatre-3/,N,pmangellfamfound,A Red Orchid Theatre,$ 2500000
220329,pmangellfamfound_220329_4_003,http://pmangellfamfound.org/grants/a-red-orchid-theatre/,N,pmangellfamfound,A Red Orchid Theatre,$ 10000
220329,pmangellfamfound_220329_4_004,http://pmangellfamfound.org/grants/a-b-l-e-artists-breaking-limits-expectations/,N,pmangellfamfound,A.B.L.E. – Artists Breaking Limits & Expectations,$ 15000
220329,pmangellfamfound_220329_4_005,http://pmangellfamfound.org/grants/a-b-l-e-artists-breaking-limits-expectations-2/,N,pmangellfamfound,A.B.L.E. – Artists Breaking Limits & Expectations,$ 20000
220329,pmangellfamfound_220329_4_006,http://pmangellfamfound.org/grants/about-face-theatre-6/,N,pmangellfamfound,About Face Theatre,$ 35000
220329,pmangellfamfound_220329_4_007,http://pmangellfamfound.org/grants/about-face-theatre-2/,N,pmangellfamfound,About Face Theatre,$ 30000
220329,pmangellfamfound_220329_4_008,http://pmangellfamfound.org/grants/about-face-theatre-4/,N,pmangellfamfound,About Face Theatre,$ 3500000
220329,pmangellfamfound_220329_4_009,http://pmangellfamfound.org/grants/about-face-theatre-5/,N,pmangellfamfound,About Face Theatre,$ 3500000
220419,raais_220419_4_000,https://www.raais.org/grants,N,raais,grant recipients,Não Econstrado.
220330,rockefellerfoundation_220330_4_000,https://www.rockefellerfoundation.org/grant/missouri-budget-project-2021-7/,N,Rockefeller Foundation,Missouri Budget Project 2021,"$900,000"
220330,rockefellerfoundation_220330_4_001,https://www.rockefellerfoundation.org/grant/kenya-private-sector-alliance-2021-4/,N,Rockefeller Foundation,Kenya Private Sector Alliance 2021,"$1,045,660"
220330,rockefellerfoundation_220330_4_002,https://www.rockefellerfoundation.org/grant/centre-for-public-impact-north-america-inc-2021-2/,N,Rockefeller Foundation,"Centre For Public Impact North America, Inc 2021","$300,000"
220330,rockefellerfoundation_220330_4_003,https://www.rockefellerfoundation.org/grant/partnership-for-public-service-2021-3/,N,Rockefeller Foundation,Partnership for Public Service 2021,"$250,000"
220330,rockefellerfoundation_220330_4_004,https://www.rockefellerfoundation.org/grant/the-king-center-2021-2/,N,Rockefeller Foundation,The King Center 2021,"$300,000"
220330,rockefellerfoundation_220330_4_005,https://www.rockefellerfoundation.org/grant/center-for-us-global-leadership-2021-4/,N,Rockefeller Foundation,Center for US Global Leadership 2021,"$750,000"
220330,rockefellerfoundation_220330_4_006,https://www.rockefellerfoundation.org/grant/rocky-mountain-institute-2021-7/,N,Rockefeller Foundation,Rocky Mountain Institute 2021,"$5,000,000"
220330,rockefellerfoundation_220330_4_007,https://www.rockefellerfoundation.org/grant/good-machine-llc-2021-2/,N,Rockefeller Foundation,"Good Machine, LLC 2021","$3,510,023"
220330,rockefellerfoundation_220330_4_008,https://www.rockefellerfoundation.org/grant/new-venture-fund-2021-15/,N,Rockefeller Foundation,New Venture Fund 2021,"$1,500,000"
220330,rockefellerfoundation_220330_4_009,https://www.rockefellerfoundation.org/grant/new-venture-fund-2021-19/,N,Rockefeller Foundation,New Venture Fund 2021,"$1,250,000"
220413,rockefellerfoundation_220413_4_009,https://www.rockefellerfoundation.org/grant/sustainable-energy-for-all-2021-8/,N,Rockefeller Foundation,Sustainable Energy for All 2021,"$2,497,220"
220501,rockefellerfoundation_220501_4_009,https://www.rockefellerfoundation.org/grant/university-of-louisville-research-foundation-2021-5/,N,Rockefeller Foundation,University of Louisville Research Foundation 2021,"$500,000"
220330,rufford_220330_4_000,https://www.rufford.org/projects/michael-farid-zavala-armenta/enhancing-community-based-hawksbill-turtle-conservation-program-mayto-tehuamixtle-jalisco/,N,Rufford,"Enhancing a Community-Based Hawksbill Turtle Conservation Program in Mayto-Tehuamixtle, Jalisco",
220330,rufford_220330_4_001,https://www.rufford.org/projects/marsal-danrlei-de-amorim/plant-pollinator-interactions-endangered-campos-rupestres-role-plant-diversity-conservation-endemic-species/,Y,Rufford,Plant-Pollinator Interactions in the Endangered Campos Rupestres: The Role of Plant Diversity for the Conservation of Endemic Species,
220330,rufford_220330_4_002,https://www.rufford.org/projects/bruna-martins-bezerra/1blonde-capuchin-research-conservation-project-understanding-conservation-needs-creating-interface-between-research-and-society/,Y,Rufford,Blonde Capuchin Research Conservation Project: Understanding Conservation Needs by Creating an Interface Between Research and Society,
220330,rufford_220330_4_003,https://www.rufford.org/projects/lucas-colares/unravelling-how-will-arthropods-respond-habitat-loss-and-fragmentation-brazilian-amazon/,N,Rufford,Unravelling How Will Arthropods Respond to Habitat Loss and Fragmentation in the Brazilian Amazon,
220330,rufford_220330_4_004,https://www.rufford.org/projects/eduardo-santos/urban-environments-effect-urban-expansion-neotropical-birds/,Y,Rufford,Urban Environments: Effect of Urban Expansion on Neotropical Birds,
220330,rufford_220330_4_005,https://www.rufford.org/projects/cristina-cecilia-nunez-godoy/identifying-socio-environmental-conditions-promote-adoption-conservation-vs-land-use-pes-plans-limited-biodiversity-value-chaco-forest/,N,Rufford,Identifying Socio-Environmental Conditions That Promote Adoption of Conservation vs. Land-Use PES Plans with Limited Biodiversity Value in the Chaco Forest,
220330,rufford_220330_4_006,https://www.rufford.org/projects/yerm%C3%A9n-acebal-ghiorzi/effect-ecosystem-engineering-ctenomys-haigi-tuco-tuco-northwestern-patagonian-grasslands-and-its-implications-conservation-and-productivity/,N,Rufford,Effect of the Ecosystem Engineering Ctenomys haigi (tuco-tuco) in Northwestern Patagonian Grasslands and its Implications for Conservation and Productivity,
220330,rufford_220330_4_007,https://www.rufford.org/projects/iyari-janethzy-espinoza-rodr%C3%ADguez/banderas-bay-mexico-important-habitat-cetaceans/,N,Rufford,"Banderas Bay, Mexico, As an Important Habitat for Cetaceans",
220330,rufford_220330_4_008,https://www.rufford.org/projects/alan-monroy-ojeda/spatial-modeling-search-and-conservation-endangered-harpy-eagle-and-king-vulture-mexico/,N,Rufford,Spatial Modeling for the Search and Conservation of the Endangered Harpy Eagle and King Vulture in Mexico,
220330,rufford_220330_4_009,https://www.rufford.org/projects/oscar-gustavo-mart%C3%ADnez-l%C3%B3pez/conservation-monitoring-mesoamerica-linking-local-indigenous-knowledge-natural-history-bumble-bees/,N,Rufford,Conservation Monitoring in Mesoamerica: Linking Local Indigenous Knowledge with Natural History of Bumble Bees,
220330,rufford_220330_4_010,https://www.rufford.org/projects/jos%C3%A9-victor-alves-ferreira/let-it-bee-unveiling-role-cocoa-agroforests-maintaining-multiple-dimensions-bee-and-wasp-diversity-global-biodiversity-hotspot/,Y,Rufford,LET IT BEe: Unveiling the Role of Cocoa Agroforests in Maintaining Multiple Dimensions of Bee and Wasp Diversity in a Global Biodiversity Hotspot,
220330,rufford_220330_4_011,https://www.rufford.org/projects/viviana-salazar-vidal/knowledge-on-biodiversity-for-environmental-education-and-conservation-of-macrofungi-in-the-nahuelbutas-mountain-range/,N,Rufford,Knowledge on Biodiversity for Environmental Education and Conservation of Macrofungi in the Nahuelbuta’s Mountain Range,
220330,rufford_220330_4_012,https://www.rufford.org/projects/veronica-valverde-cantillo/hawksbill-turtles-and-where-find-them-identifying-key-habitats-conservation-north-pacific-costa-rica/,N,Rufford,Hawksbill Turtles and Where to Find Them: Identifying Key Habitats for Conservation in the North Pacific of Costa Rica,
220330,rufford_220330_4_013,https://www.rufford.org/projects/cristina-rueda-uribe/ecological-connectivity-and-seasonal-habitat-use-understanding-hummingbird-altitudinal-movement-guide-conservation-high-andean-ecosystems-colombia/,N,Rufford,Ecological Connectivity and Seasonal Habitat Use: Understanding Hummingbird Altitudinal Movement to Guide Conservation of High-Andean Ecosystems in Colombia,
220330,rufford_220330_4_014,https://www.rufford.org/projects/alejandro-bellon/value-and-costs-jaguars-peasant-households/,N,Rufford,The Value and Costs of Jaguars to Peasant Households,
220330,rufford_220330_4_015,https://www.rufford.org/projects/alejandro-alberto-schaaf/effects-forest-exotic-plantation-mammals-northwestern-argentina-forest-implications-management/,N,Rufford,Effects of Forest Exotic Plantation on Mammals in a Northwestern Argentina Forest: Implications for Management,
220330,rufford_220330_4_016,https://www.rufford.org/projects/hugo-miguel-venceslau-carvalho-e-silva/distribution-laterallus-spilonota-santa-cruz-island-galapagos-and-assessment-role-habitat-disturbance-and-interspecific-competition/,N,Rufford,"Distribution of Laterallus Spilonota on Santa Cruz Island, Galapagos, and Assessment of the Role of Habitat Disturbance and Interspecific Competition",
220330,rufford_220330_4_017,https://www.rufford.org/projects/estefania-rosero/identification-areas-reforestation-vegetable-species-importance-andean-bear-province-imbabura-ecuador/,N,Rufford,"Identification of Areas for Reforestation with Vegetable Species of Importance for the Andean Bear in the Province of Imbabura, Ecuador",
220330,rufford_220330_4_018,https://www.rufford.org/projects/jean-marry-exantus/population-biology-hispaniola-endemic-bird-species-la-selle-thrush-turdus-swalesi-applications-management-and-conservation-species/,N,Rufford,"Population Biology of a Hispaniola-Endemic Bird Species, the La Selle Thrush (Turdus swalesi): Applications to the Management and Conservation of the Species",
220330,rufford_220330_4_019,https://www.rufford.org/projects/mart%C3%ADn-de-jes%C3%BAs-cervantes-l%C3%B3pez/role-landscape-structure-and-habitat-quality-safeguarding-amphibian-and-reptile-diversity-cocoa-agroforestry-systems/,Y,Rufford,The Role of Landscape Structure and Habitat Quality in Safeguarding Amphibian and Reptile Diversity in Cocoa Agroforestry Systems,
220330,rufford_220330_4_020,https://www.rufford.org/projects/roy-francisco-saravia-s%C3%A1nchez/implementation-molecular-markers-identification-billfishes-distributed-tropical-eastern-pacific/,N,Rufford,Implementation of Molecular Markers for the Identification of Billfishes Distributed in the Tropical Eastern Pacific,
220330,rufford_220330_4_021,https://www.rufford.org/projects/bareiro-gui%C3%B1az%C3%BA-adolfo-leandro/managing-landscape-context-to-preserve-birds-biodiversity-in-wetlands-of-the-wet-chaco/,N,Rufford,Managing Landscape Context to Preserve Birds’ Biodiversity in Wetlands of the Wet Chaco,
220330,rufford_220330_4_022,https://www.rufford.org/projects/juliane-pereira-ribeiro/amphibians-atlantic-forest-brazil-assessment-diversity-patterns-and-role-environmental-factors-communities/,N,Rufford,Amphibians from the Atlantic Forest of Brazil: An Assessment of Diversity Patterns and the Role of Environmental Factors in Communities,
220330,rufford_220330_4_023,https://www.rufford.org/projects/clemensou-reis/influence-landscape-and-local-scale-livestock-management-dung-beetle-assemblages-semiarid-brazil-and-its-consequences-environmental-services/,Y,Rufford,Influence of Landscape and Local-Scale Livestock Management on Dung Beetle Assemblages at the Semiarid of Brazil and its Consequences on Environmental Services,
220330,rufford_220330_4_024,https://www.rufford.org/projects/paula-vargas-pellicer/pollinators-indicators-assessing-effects-ecological-restoration-plant-pollinator-interactions/,N,Rufford,Pollinators as Indicators: Assessing the Effects of Ecological Restoration on Plant-Pollinator Interactions,
220413,rufford_220413_4_000,https://www.rufford.org/projects/maria-gabriela-rodriguez-barrera/phase-ii-prairie-dogs-role-ecosystem-functions-expanding-study-area-looking-restored-sites-and-involving-more-species/,N,Rufford,"Phase II. Prairie Dogs Role on Ecosystem Functions: Expanding the Study Area, Looking into Restored Sites and Involving More Species",
220501,rufford_220501_4_000,https://www.rufford.org/projects/marcelo-rodolfo-castro/araucaria-araucana-ecosystems-risk-climate-and-land-use-changes-increase-vulnerability/,N,Rufford,Araucaria araucana Ecosystems at Risk: Climate and Land Use Changes Increase Vulnerability,
220501,rufford_220501_4_001,https://www.rufford.org/projects/ilke-geladi/informing-conservation-plan-galapagos-landbirds-through-building-local-capacity-agricultural-zone-santa-cruz-island/,N,Rufford,Informing a Conservation Plan for Galapagos Landbirds through Building Local Capacity in the Agricultural Zone of Santa Cruz Island,
220330,speciesconservation_220330_4_000,https://www.speciesconservation.org/large-grants/grant/tree-frog-conservation-in-colombia/749,N,species conservation,Tree frog conservation in Colombia,valor não encontrado
220330,speciesconservation_220330_4_001,https://www.speciesconservation.org/large-grants/grant/standing-tall:-oaks-of-colombia/742,N,species conservation,Standing tall: Oaks of Colombia,valor não encontrado
220330,speciesconservation_220330_4_002,https://www.speciesconservation.org/large-grants/grant/bird-on-a-wire:-colombian-mountain-grackle/721,N,species conservation,Bird on a wire: Colombian mountain grackle,valor não encontrado
220330,speciesconservation_220330_4_003,https://www.speciesconservation.org/large-grants/grant/guinea’s-gentle-giants:-african-manatee/646,N,species conservation,Guinea’s Gentle Giants: African manatee,valor não encontrado
220330,speciesconservation_220330_4_004,https://www.speciesconservation.org/large-grants/grant/dolphin-quest:-guinea/587,N,species conservation,Dolphin Quest: Guinea,valor não encontrado
220330,speciesconservation_220330_4_005,https://www.speciesconservation.org/large-grants/grant/community-conservation-of-sea-turtles/537,N,species conservation,Community Conservation of Sea Turtles,valor não encontrado
220330,speciesconservation_220330_4_006,https://www.speciesconservation.org/large-grants/grant/protecting-thailand’s-river-monsters/492,N,species conservation,Protecting Thailand’s River Monsters,valor não encontrado
220330,speciesconservation_220330_4_007,https://www.speciesconservation.org/large-grants/grant/indonesia’s-seagrass-and-coral-nursery/488,N,species conservation,Indonesia’s Seagrass and Coral Nursery,valor não encontrado
220330,speciesconservation_220330_4_008,https://www.speciesconservation.org/large-grants/grant/wild-cats-at-the-edge/453,N,species conservation,Wild Cats at the Edge,valor não encontrado
220330,speciesconservation_220330_4_009,https://www.speciesconservation.org/large-grants/grant/saving-the-spotted-greenshank/437,N,species conservation,Saving the Spotted Greenshank,valor não encontrado
220330,tinker_220330_4_000,https://tinker.org/grantee-information/?id=21640395,N,"Rainforest Alliance, Inc.","Institutionalizing Transparency, Governance, and Financial Sustainability: A Platform to Consolidate Landscape-scale Forestry Value Chain Development in Southern Mexico","$400,000"
220330,tinker_220330_4_001,https://tinker.org/grantee-information/?id=21737003,N,Hispanics In Philanthropy,Venezuelans Moving Forward Campaign,"$60,000"
220330,tinker_220330_4_002,https://tinker.org/grantee-information/?id=21680154,N,Organization for Youth Empowerment,Keeping Students Connected to Learning during Continued Pandemic School Closures,"$75,000"
220330,tinker_220330_4_003,https://tinker.org/grantee-information/?id=21728270,N,Latin American Studies Association Inc.,LASA2022 International Congress,"$30,000"
220330,tinker_220330_4_004,https://tinker.org/grantee-information/?id=21666775,N,Corporación Educativa y Cultural Motete,"Selva de Letras en la Escuela: A Pedagogical Strategy to Mitigate the Impacts of the Pandemic in the Educational Sector in Chocó, Colombia","$117,000"
220330,tinker_220330_4_005,https://tinker.org/grantee-information/?id=21657354,Y,Laboratório de Educação,Aprender a Estudar Textos: Testing a Scalable Methodology for Improved Middle-Grade Reading Comprehension during Pandemic Recovery,"$149,000"
220330,tinker_220330_4_006,https://tinker.org/grantee-information/?id=21656429,N,Child Aid,Supporting Teachers to Meet the Challenge of Pandemic-Era Education in Rural Guatemala,"$200,000"
220330,tinker_220330_4_007,https://tinker.org/grantee-information/?id=21672310,N,"Population Council, Inc.",Maintaining and Rebuilding Connections to Schooling in Rural Guatemala during and post-Pandemic,"$196,000"
220330,tinker_220330_4_008,https://tinker.org/grantee-information/?id=21666751,N,Asociación Minga Perú,Reaching Students and Promoting Local Education in Rural Amazonian Communities Affected by School Closures,"$156,000"
220330,tinker_220330_4_009,https://tinker.org/grantee-information/?id=21652967,N,Fundación Centro de Implementación de Políticas Públicas para la Equidad y el Crecimiento,Early Warning Systems to Prevent Secondary School Dropout in the Post-pandemic Period,"$91,000"
220330,tinker_220330_4_010,https://tinker.org/grantee-information/?id=21652525,N,Namati Inc.,Scaling the Practice of Community Lawyering and Legal Empowerment in Latin America,"$157,000"
220330,tinker_220330_4_011,https://tinker.org/grantee-information/?id=21678329,N,Fundación Gabriel García Márquez para el Nuevo Periodismo Iberoamericano,Promoting High-Quality Journalism on Education in Latin America,"$100,000"
220330,tinker_220330_4_012,https://tinker.org/grantee-information/?id=21666763,N,Centro de Investigaciones y Estudios Superiores en Antropología Social,Evidence-based Approaches to Addressing Pandemic-Related Learning Setbacks,"$200,000"
220330,tinker_220330_4_013,https://tinker.org/grantee-information/?id=21657885,Y,Instituto de Estudos Amazônicos,Creating More Inclusive Access to Payment for Ecosystem Service Programs among Brazil’s Traditional Communities,"$50,000"
220330,tinker_220330_4_014,https://tinker.org/grantee-information/?id=21652294,N,Fundación Cimientos,“Escuelas que acompañan”: Equipping Schools to Promote Social-Emotional Wellbeing and Support School Persistence,"$68,000"
220330,tinker_220330_4_015,https://tinker.org/grantee-information/?id=21645135,N,Asociación por los Derechos Civiles,Judicial Legitimacy: The Process of Federal Judge Selection and Training in Argentina,"$95,000"
220330,tinker_220330_4_016,https://tinker.org/grantee-information/?id=21660747,N,Fundación Educacional Crecer Con Todos,Viaje por las letras: Implementing Proven Literacy Strategies for New Readers,"$64,000"
220330,tinker_220330_4_017,https://tinker.org/grantee-information/?id=21662137,N,Fundación SUMMA,From Evidence to Practice: Effective Interventions for Educational Recovery Post-Pandemic,"$200,000"
220330,tinker_220330_4_018,https://tinker.org/grantee-information/?id=21509261,N,Philanthropy New York,General Support,"$7,250"
220330,tinker_220330_4_019,https://tinker.org/grantee-information/?id=21526964,N,Igarapé Inc,"Strengthening Criminal Justice to Disrupt Environmental Crime in Brazil, Colombia, and Peru","$300,000"
220330,tinker_220330_4_020,https://tinker.org/grantee-information/?id=21528973,N,"Avance - Analisis, Investigacion y Estudios para el Desarrollo, A.C.",Resilience Strategies for Mexican Fishing Communities Confronting Climate Change,"$293,000"
220330,tinker_220330_4_021,https://tinker.org/grantee-information/?id=21529037,N,Fundación para la Promoción del Desarrollo Sustentable Futuro Latinoamericano,Safeguarding Access to Clean and Secure Water through Sustainable Water Funds in the Andean Region,"$400,000"
220330,tinker_220330_4_022,https://tinker.org/grantee-information/?id=21529038,Y,Politize! - Instituto de Educação Política,School of Active Citizenship: Scaling Civic Education in Brazil’s Schools,"$100,000"
220330,tinker_220330_4_023,https://tinker.org/grantee-information/?id=21529065,N,Tierraviva,Strengthening Access to Justice in Paraguay’s Chaco Region,"$324,000"
220330,tinker_220330_4_024,https://tinker.org/grantee-information/?id=21598273,N,Glasswing International USA,"Social-emotional and Remedial Support for Teachers and Students in Guatemala, Honduras, and Nicaragua during the COVID-19 Pandemic","$200,000"
220330,tinker_220330_4_025,https://tinker.org/grantee-information/?id=21522982,N,Asociación AMA,A Safe and Effective School Reopening Process during COVID-19 Pandemic,"$65,000"
220330,tinker_220330_4_026,https://tinker.org/grantee-information/?id=21522984,N,Migration Policy Institute,Policy Innovation and Improved Governance to Manage Migration Flows,"$160,000"
220330,tinker_220330_4_027,https://tinker.org/grantee-information/?id=21522986,N,Fundación Leer,"Targeted, Differentiated Literacy Instruction during the COVID-19 Pandemic in Argentina","$75,000"
220330,tinker_220330_4_028,https://tinker.org/grantee-information/?id=21524321,N,"Limitless Horizons Ixil, Inc.",An Educational Campaign to Support Maya Ixil Students’ Transition Back to the Classroom during the Pandemic,"$20,000"
220330,tinker_220330_4_029,https://tinker.org/grantee-information/?id=21524339,N,Escuela Nueva Volvamos a la Gente,Education Equity in Rural Colombia during the COVID-19 Pandemic: Escuela Nueva Online Training Course and Support for Multigrade Teachers,"$75,000"
220330,tinker_220330_4_030,https://tinker.org/grantee-information/?id=21524569,Y,Instituto Reuna,Formative Assessment for Learning during the Pandemic,"$75,000"
220330,tinker_220330_4_031,https://tinker.org/grantee-information/?id=21524577,N,"School the World, Inc.",Ensuring Educational Equity in Rural Guatemala and Honduras during the Pandemic,"$70,000"
220330,tinker_220330_4_032,https://tinker.org/grantee-information/?id=21525263,Y,Associação Nova Escola,Trilhas do Amanhã: Training for Secondary School Teachers to Prevent Dropout and Facilitate Remote Learning during the Pandemic,"$75,000"
220330,tinker_220330_4_033,https://tinker.org/grantee-information/?id=21525278,N,Pontificia Universidad Catolica de Chile,Expanding a Returns to Education Campaign to Avoid School Dropouts: Adapting an Innovative Model to the COVID Context,"$90,000"
220330,tinker_220330_4_034,https://tinker.org/grantee-information/?id=21527528,N,Corporación Enseña Por Colombia - Teach for colombia,"Learning Connections: Tools, Methodologies, and Materials that Reduce COVID-19 Learning Losses and Support the Return to In-Person Learning","$51,000"
220330,tinker_220330_4_035,https://tinker.org/grantee-information/?id=21528962,N,Centro Yanapanakusun,"Restoring the Bonds between Families, Schools, and Communities during the Pandemic","$75,000"
220330,tinker_220330_4_036,https://tinker.org/grantee-information/?id=21532901,N,Federación Nacional de Cafeteros de Colombia,Strategies for Distance Education and the Gradual Return to Rural Schools in Caldas during the COVID-19 Pandemic,"$70,000"
220330,tinker_220330_4_037,https://tinker.org/grantee-information/?id=21509210,N,Asociación EPE - Enseña Perú,National Volunteer Mobilization to Ensure Educational Continuity during the Pandemic,"$28,000"
220330,tinker_220330_4_038,https://tinker.org/grantee-information/?id=21410204,Y,Association for the Prevention of Torture,Upholding the Judiciary’s Role in Ensuring Access to Justice in Brazil during COVID-19,"$97,000"
220330,tinker_220330_4_039,https://tinker.org/grantee-information/?id=21411759,N,"Fauna and Flora International USA, Inc.",Empowering a Blue Community Transition: Charting Economic and Ecological Recovery from COVID-19 for Small-Scale Fishers in Coastal Honduras,"$210,000"
220330,tinker_220330_4_040,https://tinker.org/grantee-information/?id=21414204,N,Michigan State University,"Good for Forests, Good for People? Enabling Conditions for Scalable Success in Peru’s Conditional Direct Transfers Program","$143,000"
220330,tinker_220330_4_041,https://tinker.org/grantee-information/?id=21415026,N,Asociación Civil por la Igualdad y la Justicia,Enhancing Access to Justice through a Technology Platform Co-Created with Users,"$150,000"
220330,tinker_220330_4_042,https://tinker.org/grantee-information/?id=21415774,N,Fundacion para la Justicia y el Estado Democratico de Derecho,Judicial Authority during the Pandemic and Protection of the Most Vulnerable in Mexico,"$65,000"
220330,tinker_220330_4_043,https://tinker.org/grantee-information/?id=21455104,N,Latin American Studies Association Inc.,LASA 2021 – XXXIX International Congress,"$30,000"
220330,tinker_220330_4_044,https://tinker.org/grantee-information/?id=21411178,N,"México Evalúa, Centro de Análisis de Políticas Públicas, A.C.",Use of New Technologies in the Administration of Justice: Learning from COVID-19,"$30,000"
220330,tinker_220330_4_045,https://tinker.org/grantee-information/?id=21455526,N,Institute for Economics and Peace,"Strengthening Human and Institutional Capacities for Public Security and Justice in Hidalgo, Mexico","$25,000"
220330,tinker_220330_4_046,https://tinker.org/grantee-information/?id=21412028,N,Asociación Minga Perú,Learning Recovery in the Peruvian Amazon through Radio and Community Loudspeakers,"$75,000"
220330,tinker_220330_4_047,https://tinker.org/grantee-information/?id=21412046,N,Organization for Youth Empowerment,"Empowering Educators and Engaging Disconnected Students during COVID-19 in El Progreso, Honduras","$40,000"
220330,tinker_220330_4_048,https://tinker.org/grantee-information/?id=21413678,N,Asociacion Estrella de Mar,Leveraging Local and Global Expertise for Effective School Reopening in Guatemala,"$50,000"
220330,tinker_220330_4_049,https://tinker.org/grantee-information/?id=21413944,N,Asociacion Enseña Por Panamá,Strengthening Distance Learning during COVID-19 Pandemic,"$49,000"
220330,tinker_220330_4_050,https://tinker.org/grantee-information/?id=21413959,N,"Population Council, Inc.",Supporting Indigenous Q’eqchi’ Girls to Stay in School during the COVID-19 Pandemic,"$70,000"
220330,tinker_220330_4_051,https://tinker.org/grantee-information/?id=21416012,N,Cooperative for Education,Educational Equity in Guatemala: Virtual Learning Platforms for Computer and Literacy Education,"$60,000"
220330,tinker_220330_4_052,https://tinker.org/grantee-information/?id=21417681,N,"Reaching U, A Foundation for Uruguay",Teacher Training for Education’s “New Normal”,"$46,000"
220330,tinker_220330_4_053,https://tinker.org/grantee-information/?id=21417687,N,Asociación EPE - Enseña Perú,Don’t Stop Learning,"$70,000"
220330,tinker_220330_4_054,https://tinker.org/grantee-information/?id=21417723,N,Centro de Investigaciones y Estudios Superiores en Antropología Social,Strengthening Multigrade Schools during the COVID-19 Pandemic: Formative Evaluation and “Teaching at the Right Level” in Mexico,"$70,000"
220330,tinker_220330_4_055,https://tinker.org/grantee-information/?id=21417787,N,Corporación Educativa y Cultural Motete,Selva de Letras: A New Approach to Community Literacy,"$40,000"
220330,tinker_220330_4_056,https://tinker.org/grantee-information/?id=21417812,N,Fundación Educacional Crecer Con Todos,Intensive Remedial Education Reading Program for Primary School Students in Chile,"$38,000"
220330,tinker_220330_4_057,https://tinker.org/grantee-information/?id=21212501,N,Philanthropy New York,General Support,"$7,250"
220330,tinker_220330_4_058,https://tinker.org/grantee-information/?id=21273689,N,Fundación Universidad de San Andrés,Assessing the Potential Impact of Artificial Intelligence in the Latin American Judiciary,"$98,000"
220330,tinker_220330_4_059,https://tinker.org/grantee-information/?id=21274189,N,Fundación Acción Joven,"Colegios de Alta Oportunidad, Phase 3","$135,000"
220330,tinker_220330_4_060,https://tinker.org/grantee-information/?id=21274244,N,"Women’s Justice Initiative, Inc.",Testing a Scalable Model to Improve Maya Women's Access to Justice in Rural Guatemala,"$300,000"
220330,tinker_220330_4_061,https://tinker.org/grantee-information/?id=21274799,N,"International Rescue Committee, Inc.",Supporting Children’s Learning at the Colombian-Venezuelan Border,"$180,000"
